N,P,K,ph,temperature,humidity,rainfall,label,encoded_label
117,24,53,0.43368385932240483,29.17220859,92.21405224,21.30290472,muskmelon,16
114,30,51,0.3988000890620621,29.24908541,90.06998135,25.93496537,muskmelon,16
113,6,52,0.5032754300998519,27.76317235,90.35567642,25.21609113,muskmelon,16
108,26,52,0.41942509873029354,28.82629037,94.26765349,26.23838511,muskmelon,16
81,30,48,0.394423278515051,28.52379742,92.09688432,29.86681385,muskmelon,16
115,9,52,0.39105564626942646,29.06785065,90.97685539,29.1194739,muskmelon,16
83,7,45,0.4975401924476255,29.08417927,90.73891887,25.33014238,muskmelon,16
84,21,55,0.4649053465928814,28.47090661,94.79453182,21.08484101,muskmelon,16
109,26,45,0.4229611194696413,28.27973674,90.38971208,21.58992507,muskmelon,16
95,27,55,0.4129894771000182,28.47212559,91.21322065,20.88620369,muskmelon,16
119,5,55,0.41428700912092087,29.68846716,94.30111601,26.83924845,muskmelon,16
110,14,51,0.40133072476849874,27.02415146,91.66737633,21.26034986,muskmelon,16
82,18,48,0.41277742014254815,29.09588297,94.16748386,26.70581328,muskmelon,16
87,14,48,0.482288913797037,29.69238699,92.58862544,29.1102594,muskmelon,16
85,9,53,0.4576603034884501,28.20619412,92.86798698,28.78654515,muskmelon,16
100,6,53,0.4045132838619795,29.05248036,93.92217834,23.66620626,muskmelon,16
107,12,46,0.47509335937880115,29.57240298,93.61870344,27.56918621,muskmelon,16
91,13,47,0.4104537810067257,29.10968327,92.43510994,27.95602304,muskmelon,16
102,25,50,0.4035417558340836,28.20480805,92.91440379,20.36001144,muskmelon,16
117,25,53,0.4524139814727909,29.11858526,92.12543021,24.52020164,muskmelon,16
85,21,52,0.39972885339974296,29.62800691,90.10051615,23.69586761,muskmelon,16
104,25,55,0.4072958557644908,29.81196601,90.36881284,22.68766503,muskmelon,16
102,24,54,0.49666379907057134,27.72338349,90.93897939,22.81863447,muskmelon,16
116,25,50,0.401865863477752,29.26092798,92.92367701,28.70627683,muskmelon,16
100,17,48,0.445240690735055,29.72791119,94.29753295,26.52364146,muskmelon,16
110,25,54,0.45428069800051396,28.91105641,90.78413842,23.44398467,muskmelon,16
104,25,51,0.46113140089515303,28.96361426,93.88482153,23.56130173,muskmelon,16
107,11,54,0.4026637256846981,28.59052369,91.33617236,29.44008034,muskmelon,16
98,26,52,0.4113840382673881,27.33897716,90.69759008,28.69113835,muskmelon,16
88,17,52,0.488653925768749,29.90415889,90.75284363,25.37828397,muskmelon,16
87,25,46,0.4470897560922398,27.42711692,90.02696201,21.7508774,muskmelon,16
120,8,46,0.5020081076865053,29.55657523,90.70937262,28.36535596,muskmelon,16
95,13,46,0.407640694536037,29.84070774,93.76312893,23.28207838,muskmelon,16
108,22,47,0.4130997613423274,28.53545677,91.72742702,25.1290048,muskmelon,16
82,13,52,0.45690561661412854,27.11535046,94.86907886,26.51924782,muskmelon,16
120,23,55,0.5018859898523884,27.84492803,91.60666594,26.47844429,muskmelon,16
110,22,47,0.4259373665599001,29.03157242,91.82172592,24.93861254,muskmelon,16
95,23,45,0.42944184805716146,27.82424457,90.56698742,21.19014526,muskmelon,16
106,10,49,0.442569463827734,27.72653142,92.00687531,20.21126747,muskmelon,16
99,12,52,0.3884982122844465,28.69708334,94.30759855,22.21807088,muskmelon,16
106,20,51,0.4413174881960986,29.73019662,90.97015715,20.49035619,muskmelon,16
83,11,53,0.41353483471156705,29.54097171,92.91778307,21.9653077,muskmelon,16
117,19,55,0.4069759483401969,28.80311922,91.78336933,25.16359891,muskmelon,16
98,26,49,0.40828460170423475,27.29035669,90.53330091,23.49535234,muskmelon,16
113,20,48,0.4565595427598408,27.46583649,94.87679041,27.27899847,muskmelon,16
101,17,47,0.416821129247391,29.49401389,94.72981338,26.30820876,muskmelon,16
98,7,45,0.41257121015572995,27.79161808,92.51054946,26.85422624,muskmelon,16
93,22,48,0.5088745643398809,29.12533739,91.52291141,21.90440445,muskmelon,16
95,21,47,0.4552199858900863,27.93114233,93.56161439,20.66127836,muskmelon,16
109,12,48,0.49826172772304056,29.45771748,92.12534736,20.76212031,muskmelon,16
118,12,47,0.38971313310114275,27.96872279,92.17444796,28.94766949,muskmelon,16
100,14,49,0.44495392915569365,29.48882958,91.07574233,26.01909355,muskmelon,16
89,9,47,0.4919850632010654,29.47156259,90.77069618,28.75226067,muskmelon,16
95,16,46,0.5041636841279427,27.0767265,90.14362622,24.4514648,muskmelon,16
95,7,45,0.3929674235670896,27.30008597,90.80015308,25.09484511,muskmelon,16
87,6,45,0.45036816861677276,29.82729394,90.79007335,22.84203589,muskmelon,16
93,20,50,0.45783599315311685,29.93061247,93.22980899,24.34814338,muskmelon,16
84,29,49,0.4271420543226352,29.94349168,93.90741192,20.39020503,muskmelon,16
111,5,47,0.4307239087305913,28.03306461,91.47355778,21.17924769,muskmelon,16
111,5,52,0.409192158759938,29.8843055,94.0371147,21.0000988,muskmelon,16
111,15,54,0.4182264888747341,27.7058373,92.91185695,22.06207161,muskmelon,16
89,11,47,0.4390236509132429,29.78714005,94.65343534,27.8659442,muskmelon,16
110,15,48,0.421099905140669,28.57819995,92.86597437,27.5987178,muskmelon,16
95,30,52,0.487644404717128,29.48069921,90.33698678,26.0365768,muskmelon,16
115,12,52,0.49465527460973346,27.51492243,94.96218673,21.01796432,muskmelon,16
120,25,50,0.4389284004053573,28.05457761,94.81637388,21.84869328,muskmelon,16
102,11,45,0.443318863110983,29.03167341,93.12603235,24.15591199,muskmelon,16
94,5,55,0.40136768285446955,28.5854649,91.89216849,26.88372572,muskmelon,16
84,18,46,0.509506319426035,27.08808014,93.42402083,25.32159689,muskmelon,16
107,22,54,0.4860629262097611,27.99611732,90.84660317,21.61893763,muskmelon,16
80,18,52,0.463435538569017,27.87317436,91.14849627,24.05207925,muskmelon,16
86,18,45,0.47618128159182094,28.96586565,90.71832938,22.25838137,muskmelon,16
113,28,48,0.41456110573698923,28.87726019,92.48839665,24.44267592,muskmelon,16
115,18,53,0.38998383518358193,29.17052093,94.19790371,22.06994464,muskmelon,16
82,20,54,0.47219879026037237,29.34033587,90.01506395,21.44532907,muskmelon,16
98,22,47,0.44113519763467446,29.07265321,91.91533173,28.83568362,muskmelon,16
117,25,54,0.4114766407031353,28.68275966,92.50969311,29.11187663,muskmelon,16
83,15,49,0.456158859649044,28.92705913,91.39356832,23.20076686,muskmelon,16
120,16,51,0.47311500455872735,27.99901833,91.64193051,23.28618248,muskmelon,16
111,5,50,0.45023122512437286,27.59350075,91.79742953,24.84266123,muskmelon,16
85,21,47,0.4170881578062189,29.87331077,90.60932469,24.69720481,muskmelon,16
90,23,54,0.412772762222846,28.55852465,90.45773041,27.26588346,muskmelon,16
99,29,55,0.4908299218197787,29.19378695,91.46241065,26.48240255,muskmelon,16
102,11,47,0.46656248410425794,27.98780984,92.78226196,27.14509034,muskmelon,16
80,18,51,0.4978433021556854,28.05380704,91.81758779,20.76582087,muskmelon,16
87,21,52,0.39856583249537014,27.3506296,94.2911951,27.21244021,muskmelon,16
114,8,52,0.4532157702226911,29.34081108,94.5513539,28.22908103,muskmelon,16
99,6,46,0.4496849324142942,28.61475136,94.22253035,28.98574189,muskmelon,16
89,25,50,0.44650388257263995,27.04863538,91.34685096,25.08146686,muskmelon,16
96,13,55,0.496954469775452,29.5275305,94.57459443,21.13545688,muskmelon,16
82,26,47,0.47595634024248223,28.50416396,93.46806467,24.20007242,muskmelon,16
106,21,52,0.4325997894727287,28.89578588,94.78993038,23.0362503,muskmelon,16
90,15,52,0.4577222960266667,27.04927452,91.3821731,23.65747461,muskmelon,16
106,16,54,0.4791536610784808,28.96017885,91.69532178,24.7458198,muskmelon,16
24,128,196,0.31362496831924125,22.75088787,90.69489172,110.4317855,apple,1
7,144,197,0.4087604884775321,23.8494014,94.34814995,114.0512495,apple,1
14,128,205,0.423233905579255,22.60800988,94.58900601,116.0396587,apple,1
8,120,201,0.43798626072186486,21.18667419,91.13435689,122.233323,apple,1
20,129,201,0.32395707943094976,23.41044706,91.69913296,116.0777931,apple,1
32,137,204,0.360696316266786,22.86006627,93.12859895,117.7296726,apple,1
27,139,205,0.3526140438204892,22.48403042,93.40819246,105.5473627,apple,1
0,123,205,0.3555397228101346,22.02775403,92.96129462,121.1349176,apple,1
22,144,196,0.4656791467691861,21.91191314,91.68748063,117.0761277,apple,1
1,124,199,0.33493128412045925,23.71059131,93.27392415,112.6676589,apple,1
30,122,197,0.3216765500013459,21.37784654,92.72043743,106.1417017,apple,1
29,121,196,0.4004058140382637,22.84852833,94.32130209,123.5977843,apple,1
13,126,204,0.4476324216215247,23.1094265,92.79630809,108.183792,apple,1
9,139,199,0.3674252471877989,23.25230817,94.54128292,105.3558408,apple,1
0,133,200,0.342698356670751,23.67287749,90.4935574,104.2298028,apple,1
30,143,199,0.3566839468810936,23.76881552,90.59810302,102.2648546,apple,1
36,140,198,0.43187952893582193,23.34386401,91.47684705,104.4267991,apple,1
37,137,199,0.3410696399030704,22.63946441,90.18451645,108.3405879,apple,1
33,121,203,0.32676068304147543,22.45696744,94.76285385,114.8407725,apple,1
7,144,195,0.36572394543783526,22.96388477,93.58065995,104.6472986,apple,1
35,128,205,0.3944273770551736,21.07273439,93.56585985,107.8737015,apple,1
29,128,198,0.3390661500139621,22.44075021,92.70785115,121.4977331,apple,1
2,143,196,0.3366442962960846,22.71271308,90.45261746,109.8852597,apple,1
34,140,198,0.34943029163272565,21.70416965,93.44006288,115.1781396,apple,1
29,144,204,0.35701023624010764,22.43324518,92.48667725,119.1025189,apple,1
32,141,203,0.36026027016491624,21.25941052,92.84416234,109.0658471,apple,1
13,144,197,0.43162119572028435,22.9215706,94.89613443,105.6941544,apple,1
25,143,198,0.39229071999124465,22.81212536,91.51861705,107.855225,apple,1
9,137,200,0.3315432160919102,21.12152071,90.6878768,102.8017203,apple,1
6,144,198,0.3195183771180232,21.11478672,90.31528693,104.5086618,apple,1
37,126,196,0.32528570717140304,23.59997268,90.97597665,107.1728191,apple,1
2,120,203,0.3714797776515655,23.12652652,94.71203306,108.6211833,apple,1
11,143,197,0.3687156178437747,22.98458907,93.3204487,122.1952483,apple,1
10,141,201,0.4480742573098192,22.12659387,90.97818277,104.5412275,apple,1
24,142,202,0.3430717647007273,22.53779727,91.48135786,101.8474768,apple,1
23,138,195,0.35631614602101513,22.49095104,91.70292746,124.3915101,apple,1
18,125,204,0.39530132639289683,22.35548159,94.47811755,116.7366261,apple,1
13,121,196,0.4569947036827928,22.20700989,93.50574163,120.1593771,apple,1
26,122,202,0.32851690429600555,22.44516988,94.73763514,107.1843273,apple,1
28,123,202,0.45682463191840816,22.76643029,92.12438519,120.4359949,apple,1
26,121,201,0.41324140116609365,22.19109412,90.02575116,112.3126628,apple,1
21,137,196,0.3589281531835322,23.6119202,91.70293849,123.5900822,apple,1
21,135,198,0.3514998225250482,23.86087054,94.92048112,105.0241329,apple,1
5,144,205,0.4168008099435617,21.42177231,92.62665309,102.8045658,apple,1
2,123,205,0.3475555590416689,22.36629253,90.78572467,124.9831618,apple,1
15,133,199,0.36079381393478427,23.99686172,91.61001707,117.6102915,apple,1
31,130,198,0.318812340871361,21.80129837,92.73446667,120.0586671,apple,1
25,143,200,0.39181397774197646,23.80436344,92.80441624,100.6192543,apple,1
16,143,204,0.3307105995710319,23.71475278,91.53331177,121.8961665,apple,1
19,122,202,0.35880269913309015,23.34467359,90.37981478,112.8954016,apple,1
10,125,196,0.34614121217349003,22.31253665,90.03577124,113.0688155,apple,1
20,139,202,0.33672236139429956,23.50201428,92.21083961,107.9868949,apple,1
28,123,198,0.3387067706391146,23.46260321,91.45665004,111.7763395,apple,1
28,136,200,0.42627719004330544,23.06204373,92.39544055,114.7399101,apple,1
2,131,199,0.3907442590809982,22.47420512,91.22759742,124.2179699,apple,1
2,140,197,0.31566226296106026,22.69780133,92.82223419,105.0508234,apple,1
27,138,201,0.38063554196616334,23.66682067,93.90191078,105.4004751,apple,1
30,127,204,0.4077054892595874,22.50050273,92.45878335,100.9343903,apple,1
32,145,203,0.4513084718494852,23.83053666,90.84422164,109.5966791,apple,1
29,139,205,0.41229356333770906,23.64142354,93.74461474,116.6912176,apple,1
26,126,195,0.3691589016673613,21.41363812,92.99124545,118.3979065,apple,1
40,136,202,0.3779869482377799,22.85267372,94.5764581,117.5314026,apple,1
6,124,200,0.38358476730597,22.98208095,93.84505029,109.5852253,apple,1
35,138,200,0.3369268794017388,21.19909519,90.80819418,103.6838922,apple,1
17,136,196,0.36971672720747206,23.87192332,90.49939035,103.0548094,apple,1
33,134,205,0.40134230565198903,21.0365275,94.33919546,114.7412734,apple,1
16,143,197,0.3731178642215959,22.61711614,93.51978375,116.9256766,apple,1
27,120,200,0.40518342013183395,21.45278675,90.74531921,116.7036582,apple,1
29,145,205,0.4210587559844532,22.81227579,92.12992101,109.3383552,apple,1
3,141,197,0.41025073834932035,21.98141856,91.12719303,115.4789148,apple,1
15,123,204,0.44495642202604724,22.52709326,92.54780429,115.3830068,apple,1
5,136,195,0.4291299013336407,22.35628673,91.92360477,107.7697413,apple,1
10,136,204,0.43099540050708274,21.19852186,92.15595143,105.8554351,apple,1
7,141,195,0.3125031216086466,23.8812458,93.45067555,104.9116663,apple,1
2,129,201,0.3386433635563729,22.78234161,94.36803516,122.1449949,apple,1
29,138,197,0.36174455954170104,22.19055385,92.43764169,121.6622761,apple,1
30,137,200,0.3263686484646129,22.91430043,90.70475565,118.6044645,apple,1
29,132,204,0.4030893272351841,23.08950736,90.22507299,108.2166601,apple,1
14,139,197,0.3968340461912012,21.72484506,92.83975602,121.6961761,apple,1
18,125,203,0.4129666294689147,22.44307715,91.59234006,102.5565807,apple,1
33,143,204,0.3591852110385102,21.1316077,91.95769858,122.5391946,apple,1
40,144,196,0.38606215775875885,22.71750705,92.25479855,107.0289866,apple,1
9,143,197,0.3211756888037477,23.75033085,92.88160462,117.6602827,apple,1
38,135,203,0.3826857682757453,23.76121837,93.661643,100.825956,apple,1
28,130,196,0.3977402101631473,22.13450646,94.67695747,112.9203223,apple,1
35,142,203,0.371763744510208,21.17089176,90.23730166,123.6495149,apple,1
12,129,205,0.4066162201501152,22.36238282,91.15761594,118.6832725,apple,1
1,135,203,0.3296017770583226,22.77856513,92.70124029,113.7759219,apple,1
0,145,205,0.3135186199506548,21.22503442,90.09877774,113.9760462,apple,1
31,121,201,0.34629327415479527,23.15791104,90.34396882,110.712841,apple,1
35,131,203,0.3714794510746632,22.42776057,93.91722423,102.7230739,apple,1
29,140,195,0.3196983752651067,23.64082979,90.95257927,116.7431319,apple,1
33,138,198,0.4226275987649356,22.29423493,90.69033986,122.7418744,apple,1
14,140,197,0.3991240664121214,23.35225078,90.90054697,113.0381382,apple,1
35,145,195,0.4241141785343946,22.03911546,94.58075845,110.9804014,apple,1
40,120,197,0.370855810491452,23.80593812,92.48879468,119.6335548,apple,1
25,132,198,0.3464833509316192,22.31944084,90.85174383,100.1173443,apple,1
31,137,196,0.45029805753228014,22.14464104,93.82567435,120.6310784,apple,1
36,144,196,0.4653226602436409,23.65167552,94.50528753,115.3611268,apple,1
10,140,197,0.4237329897319668,22.16939473,90.27185592,124.4683112,apple,1
22,30,12,0.44309556444346243,15.78144173,92.51077745,119.035002,orange,17
37,6,13,0.6231402602434974,26.03097313,91.50819306,101.2847738,orange,17
27,13,6,0.5956772132659713,13.36050601,91.35608208,111.2266885,orange,17
7,16,9,0.6701302497980379,18.87957654,92.04304496,114.6659511,orange,17
20,7,9,0.5636382399380082,29.47741671,91.57802915,111.1727497,orange,17
26,27,10,0.40048377167712657,28.06903173,92.91487288,114.1339416,orange,17
5,23,15,0.6071511054978975,25.66901098,92.04670813,112.5424199,orange,17
0,18,14,0.5759010968669367,29.77149434,92.00719952,114.4161786,orange,17
39,24,14,0.5729880909272504,30.55472573,90.90343769,106.0711985,orange,17
13,23,6,0.6003705477450565,23.96147583,90.26408017,102.6958703,orange,17
21,17,15,0.6144682444968226,23.98289638,91.5473145,118.4901697,orange,17
33,12,8,0.5159183833537135,25.26052689,90.31153735,117.3695296,orange,17
6,9,12,0.5480262256853512,31.08368929,90.14362642,109.6894658,orange,17
19,7,10,0.40646040937699845,14.78003032,91.22062116,100.1961762,orange,17
24,18,6,0.43241276976673504,26.56608303,94.45239715,116.3796525,orange,17
9,11,8,0.47501145855711346,24.85903405,94.39000473,111.7803734,orange,17
31,8,7,0.568942632769827,34.51465139,93.63812684,103.5684926,orange,17
22,17,5,0.5350901231634337,24.12188673,90.72351622,102.835632,orange,17
13,5,8,0.6173793558239375,23.85340379,90.10522549,103.923226,orange,17
16,8,9,0.6370485134666044,24.60297538,91.28408653,111.2948115,orange,17
4,13,6,0.6308207511920163,15.63211033,94.25966183,101.4705704,orange,17
0,25,14,0.4442875283035491,19.33516809,91.97978938,116.450422,orange,17
8,7,10,0.5325479746881177,28.2620488,91.98317355,105.2132259,orange,17
4,23,5,0.6178808400058551,22.67594476,93.36348717,110.3332655,orange,17
33,14,8,0.6499919384647204,21.03200078,92.9641969,110.6823944,orange,17
30,7,15,0.6719365797683392,33.23453301,91.06053924,115.7659902,orange,17
21,29,12,0.45626162811273097,22.30318989,92.15987039,117.3688104,orange,17
11,14,5,0.5352132636497928,11.50322938,94.8933184,115.5683776,orange,17
9,8,15,0.6982078961549945,14.34320488,94.35734702,110.2223123,orange,17
5,18,14,0.6110668270931015,33.1056981,93.48447453,119.1709113,orange,17
29,25,14,0.6651650338273578,30.49183837,90.4582865,113.3302105,orange,17
33,12,15,0.39617917225960186,30.25578031,92.03272799,116.7173125,orange,17
8,16,6,0.5601412905482142,12.22816189,90.26457428,108.4161706,orange,17
15,14,8,0.4224024258570219,10.01081312,90.22399223,119.3941064,orange,17
16,7,8,0.45342947888172225,22.79196751,90.60901895,116.5084074,orange,17
0,12,7,0.5387737219832194,20.18432263,90.65458473,116.8130969,orange,17
5,25,6,0.3898006146555505,30.72119881,94.01331956,106.8118019,orange,17
6,8,11,0.48149821575424845,24.35590861,92.39651663,119.6946577,orange,17
10,5,5,0.6707413985037143,21.21306973,91.35349216,112.9834361,orange,17
1,17,6,0.5155365972265806,10.78689755,91.38411917,117.5293447,orange,17
1,30,10,0.588873101542841,11.89925671,91.34663797,103.5771468,orange,17
0,23,15,0.636665830963631,22.56664172,93.37488907,109.8585753,orange,17
24,27,9,0.41247950051902826,18.86883219,93.24688124,119.3936976,orange,17
36,11,13,0.5733718581320775,17.34083741,93.04897191,112.7194284,orange,17
40,21,8,0.6086786117292275,34.90665289,92.87820148,102.1906333,orange,17
40,22,6,0.4639676216070554,24.53610067,91.90997228,115.9787989,orange,17
32,18,13,0.3949115517281975,13.8377282,91.74780462,107.9873218,orange,17
9,10,10,0.38965904870036927,22.3551049,93.52211892,101.5164589,orange,17
13,16,8,0.5357550430670832,34.74004942,93.12316972,100.1967854,orange,17
15,9,11,0.6847546197637009,11.54785707,94.14861001,108.8289171,orange,17
29,11,5,0.6430510927249462,23.13338811,91.94670335,104.4224145,orange,17
1,15,9,0.6265233468856983,29.98364695,94.55239717,115.3560318,orange,17
18,5,11,0.42716796431200454,20.87947369,90.93756231,102.4550786,orange,17
14,22,9,0.47251626639738586,17.24944623,91.13772765,112.5090516,orange,17
33,15,7,0.6448296681684318,15.83388699,91.68293851,109.7571416,orange,17
4,6,7,0.4982844049121038,23.01014302,91.11764246,112.6738296,orange,17
17,16,14,0.48532225477197954,16.39624284,92.18151927,102.944161,orange,17
12,20,10,0.4702089411774435,24.45132792,93.10527686,109.4711098,orange,17
34,29,8,0.45812332126564703,31.87859192,91.15248149,105.3437825,orange,17
39,28,10,0.5718447647872598,31.34920143,91.48247612,109.1549823,orange,17
31,25,12,0.5461189997811149,18.05142392,90.03969587,111.7793889,orange,17
12,6,8,0.4484779240893998,30.84835031,92.86773675,107.4142681,orange,17
12,29,13,0.632393179475859,22.45616931,91.52781832,118.0069295,orange,17
26,11,11,0.6383172510465269,13.70319166,90.95589386,106.2944879,orange,17
19,24,15,0.5648823473989926,20.48954522,93.72485075,111.8391951,orange,17
39,21,9,0.44309802310099755,13.20844373,94.02769434,106.2696156,orange,17
16,29,13,0.41866468851800476,32.31944397,93.67804556,117.6236473,orange,17
36,29,13,0.6725547943540768,20.68185224,90.91510525,109.7513927,orange,17
37,23,12,0.44951071856619995,31.52675982,90.50621806,113.1169398,orange,17
39,9,15,0.6978310284315212,25.35467646,91.81183218,116.7555937,orange,17
31,5,14,0.47877096940025177,17.66545409,91.69865887,110.6857506,orange,17
18,12,8,0.42008687307632353,12.59093977,91.81668769,119.3916718,orange,17
20,20,10,0.5399786501687596,11.86631922,93.68394562,106.060149,orange,17
5,8,5,0.4755337060319347,11.03367937,92.22706805,112.7715925,orange,17
20,8,12,0.584053878355008,25.2990432,94.96419851,117.9733424,orange,17
25,21,11,0.4595858371383108,32.23797837,90.15406807,104.7052254,orange,17
14,19,14,0.49677208497326464,17.68408797,94.35815354,108.0638166,orange,17
37,18,12,0.6059353715047149,10.2708877,90.19147747,106.6955204,orange,17
26,15,6,0.5298758594916226,17.22034507,94.78797376,108.0054343,orange,17
13,22,5,0.6623738163456558,19.667056,90.50096668,100.1737964,orange,17
32,25,9,0.667349276878245,10.35609594,93.75652041,101.1456947,orange,17
19,7,9,0.5388722870911495,27.255435,91.71369387,101.139435,orange,17
28,7,9,0.5016851393035608,34.5917846,92.13229786,115.5650287,orange,17
24,30,11,0.4815677248486512,32.39523995,94.51768464,113.25373,orange,17
7,17,10,0.46049846344510015,10.16431299,91.22320999,106.362551,orange,17
18,23,8,0.4523549785128447,21.49118657,93.43949693,101.4819888,orange,17
7,20,12,0.46195438417498047,16.53460397,94.76759975,110.0447896,orange,17
20,23,11,0.451447973527619,31.8520694,90.12220323,109.9455062,orange,17
18,14,11,0.47370163215994565,28.04799508,90.00621688,117.1311498,orange,17
34,11,10,0.5998838298155287,31.75048899,94.59551226,115.1989301,orange,17
20,29,10,0.6003944856764751,29.07412717,93.27189064,100.7896871,orange,17
37,24,13,0.6764608181704133,19.14381903,90.71037456,108.0230792,orange,17
12,8,10,0.6984230646127785,16.14820285,91.4448027,107.4287664,orange,17
34,10,14,0.500883209037003,34.05296914,92.05811721,116.8020848,orange,17
6,13,9,0.665901658977321,34.51423957,90.56151463,118.3271968,orange,17
27,30,5,0.6457243039757301,32.71748548,90.54608254,113.328978,orange,17
13,8,12,0.5600253471947283,25.16296632,92.54736032,114.3117197,orange,17
6,7,7,0.5745193566807758,27.68167318,94.47316879,113.9995146,orange,17
40,17,15,0.6790172472316112,21.35093384,90.9492967,107.0862095,orange,17
31,26,9,0.6316018138165747,11.69894639,93.25638873,103.2005992,orange,17
61,68,50,0.5114028049935218,35.21462816,91.49725058,243.0745066,papaya,18
58,46,45,0.47765901485953766,42.39413392,90.79028064,88.46607497,papaya,18
45,47,55,0.5049035381903919,38.4191628,91.14220381,119.2653877,papaya,18
39,65,53,0.47524571512380565,35.33294932,92.11508608,235.6133585,papaya,18
31,68,45,0.5339627279112706,42.92325255,90.07600528,196.2408242,papaya,18
70,68,45,0.5422535515897489,33.83508569,92.85470152,203.4044028,papaya,18
68,62,50,0.5400878972961352,33.20258348,92.76437927,197.5282582,papaya,18
34,65,47,0.5177046689668345,23.48546973,93.71043692,191.7760562,papaya,18
38,68,54,0.5029933919110858,29.33710543,90.81781439,202.0572747,papaya,18
69,64,47,0.5425407975915151,40.21199348,94.50766912,186.6762324,papaya,18
58,51,47,0.5058393684081337,42.13473976,91.70445386,197.402901,papaya,18
59,47,53,0.5203320107810636,32.86316618,91.4618874,47.271547,papaya,18
44,64,54,0.5035500196915297,29.80744318,91.38048469,232.7046126,papaya,18
56,57,48,0.4667512413548842,31.56213762,93.0484859,63.62250788,papaya,18
69,60,54,0.5419893403009972,36.32268069,93.06134398,141.1736926,papaya,18
56,58,49,0.495682049652175,37.13165026,94.60761797,172.4788062,papaya,18
49,55,53,0.4726465802231581,38.4418717,93.63739039,77.71566883,papaya,18
38,51,52,0.5323283745817708,32.66160599,90.78931681,78.85085502,papaya,18
54,65,47,0.5002977070375079,27.92765919,91.55594211,149.9107557,papaya,18
57,57,51,0.5423481425678047,39.01793345,91.48815629,105.8841531,papaya,18
39,52,53,0.49755578587265425,32.51247398,94.65904123,51.07048113,papaya,18
58,67,45,0.4972789963967581,38.72382798,91.72514851,62.62377075,papaya,18
61,64,52,0.4877420426576815,43.30204933,92.83405443,110.562229,papaya,18
34,62,55,0.4790718179520459,27.58548913,90.72526502,238.5008779,papaya,18
31,48,45,0.47561764640413284,40.78881819,92.90951393,132.7923586,papaya,18
47,46,52,0.4661554283895095,23.19451074,91.40301608,206.3999208,papaya,18
32,68,52,0.5125031984008723,32.68067385,92.61715632,248.8592986,papaya,18
36,59,46,0.5001880182537504,34.28879307,93.61082872,127.2509777,papaya,18
61,51,51,0.47741270853823115,39.30050027,94.16193416,120.9512466,papaya,18
70,54,46,0.5310125023130665,39.73149053,91.12220596,122.7628653,papaya,18
44,56,49,0.4688753645528194,39.23342464,91.25589286,64.4478499,papaya,18
34,68,51,0.4948939819530642,27.34734861,94.17756725,40.35153141,papaya,18
50,59,47,0.5043627890454714,40.76998685,92.09278584,209.8678411,papaya,18
39,70,52,0.48935822229359927,26.26559543,90.79668055,59.49373381,papaya,18
34,61,49,0.4662154033045218,28.12971499,93.3210737,117.8201907,papaya,18
44,60,55,0.5163987734669795,34.2804607,90.55561637,98.54047745,papaya,18
31,62,52,0.5421625582450527,33.7960155,93.00754254,182.026807,papaya,18
65,62,51,0.46760719770491144,31.53243779,90.87394933,207.0735119,papaya,18
44,57,53,0.5329375445424456,42.30495821,90.51431779,74.876786,papaya,18
50,47,48,0.4988882095253009,24.63676897,90.61964344,218.2299187,papaya,18
43,50,48,0.48604173432355147,28.28222883,91.37059792,179.2720807,papaya,18
60,46,53,0.5065364622016497,24.48620746,92.98254537,183.49095,papaya,18
70,68,55,0.4955337908921651,42.84609252,94.63548176,78.8099639,papaya,18
59,62,52,0.48269860296571987,43.67549305,93.10887229,103.8235658,papaya,18
60,58,51,0.5187985023772967,42.07213781,92.92203105,165.7412972,papaya,18
42,60,47,0.5178663732089337,33.46873719,92.12746225,136.8277041,papaya,18
35,66,47,0.5363149843589818,31.7018373,91.66232213,48.83810592,papaya,18
34,65,48,0.4914628110608603,41.41968393,90.03863107,199.3096432,papaya,18
36,54,46,0.4911286655056817,42.54744013,94.94482086,214.4103848,papaya,18
39,64,52,0.4935888702377744,28.91842453,94.63676767,63.68794608,papaya,18
37,52,47,0.4724517326243316,43.08022702,93.90305729,211.8529059,papaya,18
33,47,46,0.5185872505096472,29.20300896,93.96834049,209.4083305,papaya,18
34,48,48,0.5132738761909665,41.04224355,91.37258067,181.527598,papaya,18
49,54,50,0.5066249335950967,25.62446619,93.18240298,97.26336657,papaya,18
40,65,49,0.49355054099535267,35.32876402,91.06138506,163.9069365,papaya,18
68,52,49,0.47780375809695186,24.42561272,92.27749066,63.35298768,papaya,18
50,46,52,0.5021902620187073,31.18298415,90.21646909,54.01872359,papaya,18
65,63,50,0.4696031270277081,31.88342554,91.3256535,79.27201575,papaya,18
40,49,47,0.46603595085189053,42.93368602,91.1756748,246.3613268,papaya,18
42,53,48,0.5059962702591296,23.11407669,94.31994776,231.5153161,papaya,18
49,55,51,0.49325964806266565,24.87212063,93.90560147,135.1694525,papaya,18
59,62,49,0.5344577951680856,43.36051537,93.35191636,114.778071,papaya,18
63,58,47,0.5224284043342331,26.83054058,90.75379971,144.6656444,papaya,18
70,65,52,0.47878914231626957,30.42012134,93.12659793,75.95295,papaya,18
63,50,52,0.5049493642388727,28.64555584,93.22642604,115.8163936,papaya,18
40,64,47,0.5269951459425646,32.50037548,93.47888842,71.73759526,papaya,18
